_id,name,slug,open_hours,_id_city,slug_city,_id_category,name_category,slug_category,coordinates,longitude,latitude,average_rating,rating_count,rating_specifics,spending_time,open_time,close_time
6173d7533f2b3464e0e5f1bc,پارک ملی چهل بازه,chehel-baze-park-mashhad,"[0, 0]",6140a5085c49bb986631011c,mashhad-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[36.3451721, 59.4660982]",36.3451721,59.4660982,4.625,8,"{'1': 0, '2': 0, '3': 0, '4': 3, '5': 5}",120,0,0
6173d8928ccaeb9e616022cc,موزه آب ,water-museum-mashhad,"[480, 840]",6140a5085c49bb986631011c,mashhad-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[36.3215824, 59.5687554]",36.3215824,59.5687554,4.8,10,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 8}",120,480,840
6173ea298ccaeb9e616022cd,موزه خاچاطور گساراتسی,khachator-kesaratsi-museum-of-isfahan,"[0, 0]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.635145, 51.6560272]",32.635145,51.6560272,4.428571428571429,7,"{'1': 0, '2': 0, '3': 1, '4': 2, '5': 4}",120,0,0
6173ec083f2b3464e0e5f1bd,بستنی و آبمیوه مسعود,masoud-juice-&-icecream-of-isfahan,"[570, 1650]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.7093094, 51.6606586]",32.7093094,51.6606586,4.0,3,"{'1': 0, '2': 0, '3': 1, '4': 1, '5': 1}",120,570,1650
6173ed428ccaeb9e616022ce,بستنی حاجی بابا,haji-baba-ice-cream-of-isfahan,"[540, 1425]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.6280931, 51.6657729]",32.6280931,51.6657729,5.0,3,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 3}",120,540,1425
6173ee168ccaeb9e616022cf,شهر بازی پارک ملت,mellat-amusement-park-mashhad,"[960, 1560]",6140a5085c49bb986631011c,mashhad-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[36.3205582, 59.5351995]",36.3205582,59.5351995,4.909090909090909,11,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 10}",120,960,1560
6173ef5b3f2b3464e0e5f1be,پارک ساحلی آفتاب,aftab-shore-park-mashhad,"[660, 1320]",6140a5085c49bb986631011c,mashhad-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[36.3475151, 59.5953302]",36.3475151,59.5953302,2.3333333333333335,12,"{'1': 7, '2': 0, '3': 2, '4': 0, '5': 3}",120,660,1320
6173f2a61f8ce842279e5abd,تونل باد صبا,saba-sky-diving-mashhad,"[480, 960]",6140a5085c49bb986631011c,mashhad-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[36.3431378, 59.5980344]",36.3431378,59.5980344,4.833333333333333,6,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 5}",120,480,960
6173f3db8ccaeb9e616022d0,منطقه گردشگری سپاد,sepad-tourism-zone-mashhad,"[0, 0]",6140a5085c49bb986631011c,mashhad-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[36.34765, 59.5971678]",36.34765,59.5971678,4.5,6,"{'1': 0, '2': 0, '3': 0, '4': 3, '5': 3}",120,0,0
6173f4ec8ccaeb9e616022d1,آکادمی پاراگلایدر هورمز,hourmaz-paraglider-academy-mashhad,"[0, 0]",6140a5085c49bb986631011c,mashhad-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[36.3254131, 59.5609502]",36.3254131,59.5609502,5.0,4,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 4}",120,0,0
6173f6781f8ce842279e5abe,بستنی ایتالیایی لابریت شعبه یک,laberit-icecream-branch-1-esfahan,"[600, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.6372856, 51.6518059]",32.6372856,51.6518059,4.666666666666667,6,"{'1': 0, '2': 0, '3': 1, '4': 0, '5': 5}",60,600,1500
6173f7a71f8ce842279e5abf,آبمیوه بستنی سیب,sib-juice-&-icecream-of-isfahan,"[0, 0]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.6187988, 51.6709439]",32.6187988,51.6709439,5.0,2,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",120,0,0
6173f8793f2b3464e0e5f1bf,مجتمع گردشگری چالیدره,chalidarreh-tourist-complex-mashhad,"[540, 1500]",6140a5085c49bb986631011c,mashhad-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[36.320448, 59.3533154]",36.320448,59.3533154,4.617647058823529,34,"{'1': 1, '2': 0, '3': 1, '4': 7, '5': 25}",120,540,1500
6173f98d8ccaeb9e616022d3,پیست اسکی شیرآباد,shirbad-ski-resort-mashhad,"[540, 900]",6140a5085c49bb986631011c,mashhad-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[36.295696, 59.0644378]",36.295696,59.0644378,4.5,6,"{'1': 0, '2': 0, '3': 0, '4': 3, '5': 3}",120,540,900
6174008c3f2b3464e0e5f1c0,فالوده بستنی گیلاس طلایی,gilas-talaei-iccecream-of-isfahan,"[540, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.663728, 51.7113951]",32.663728,51.7113951,3.0,2,"{'1': 0, '2': 0, '3': 2, '4': 0, '5': 0}",120,540,1500
6174027c1f8ce842279e5ac0,بستنی نقش جهان,naghshe-jahan-icecream-shop-of-isfahan,"[600, 1320]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.657596, 51.6801143]",32.657596,51.6801143,5.0,4,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 4}",120,600,1320
6174039e3f2b3464e0e5f1c1,بستنی حاج علی محمد رهنان,rahnan-icecreamshop-of-isfahan,"[480, 1200]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.6838661, 51.6092785]",32.6838661,51.6092785,5.0,3,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 3}",120,480,1200
617404413f2b3464e0e5f1c2,موزه هنر اسلامی, museum-of islamic-art-in-isfahan,"[480, 1020]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.6629401, 51.6809122]",32.6629401,51.6809122,3.5,6,"{'1': 0, '2': 1, '3': 2, '4': 2, '5': 1}",120,480,1020
6174053c8ccaeb9e616022d4,فرهنگسرای گلستانه,farhngsara-golestane-of-isfahan,"[420, 1140]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.7070867, 51.6133246]",32.7070867,51.6133246,3.3333333333333335,3,"{'1': 0, '2': 0, '3': 2, '4': 1, '5': 0}",120,420,1140
617407128ccaeb9e616022d5,مجموعه تاریخی فرهنگی مذهبی تخت فولاد  (قبرستان تخت فولاد),takhte-foolad-negarkhane-of-isfahan,"[540, 1020]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.6287267, 51.6827219]",32.6287267,51.6827219,4.75,8,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 6}",120,540,1020
617411a01f8ce842279e5ac1,بستنی رولی فان گلاس,fun-glass-ice-cream-of-isfahan,"[540, 720]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.6252386, 51.671892]",32.6252386,51.671892,4.333333333333333,3,"{'1': 0, '2': 0, '3': 1, '4': 0, '5': 2}",120,540,720
617414e71f8ce842279e5ac2,فیل کافه,feel-cafe-in-isfahan,"[600, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.6376602, 51.6399663]",32.6376602,51.6399663,4.666666666666667,3,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 2}",60,600,1500
617417553f2b3464e0e5f1c3,کافه امرداد,amordad-cafee-shop-of-isfahan,"[540, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.6198025, 51.6710036]",32.6198025,51.6710036,2.6666666666666665,3,"{'1': 1, '2': 1, '3': 0, '4': 0, '5': 1}",60,540,1500
61741b4a3f2b3464e0e5f1c4,کافه مارسی,coffee-shop-marseille-in-isfahan,"[480, 1380]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.6362901, 51.6551888]",32.6362901,51.6551888,5.0,2,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",60,480,1380
61741d231f8ce842279e5ac3,بستنی محفل,mahfel-icecream-shop-in-isfahan,"[960, 1380]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.6462539, 51.6812878]",32.6462539,51.6812878,4.0,3,"{'1': 0, '2': 0, '3': 1, '4': 1, '5': 1}",120,960,1380
6174206b3f2b3464e0e5f1c5,بستنی فروشی توت طلایی,toot-talaei-icecreamshop-in-isfahan,"[540, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.6175339, 51.6706739]",32.6175339,51.6706739,5.0,2,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",120,540,1500
6174271c3f2b3464e0e5f1c6,هتل مقدم,maqdam-hotel-mashhad,"[0, 0]",6140a5085c49bb986631011c,mashhad-city,612b815e2d28e7b40b49aeb8,هتل,Hotel,"[36.2852291, 59.6187048]",36.2852291,59.6187048,4.0,2,"{'1': 0, '2': 0, '3': 1, '4': 0, '5': 1}",180,0,0
61742c603f2b3464e0e5f1c7,بستنی عالی قاپو,alighapou-icecream-shop-in-isfahan,"[510, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[32.6592504, 51.6765064]",32.6592504,51.6765064,4.666666666666667,3,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 2}",120,510,1500
61742d513f2b3464e0e5f1c8,کافه رویال,cafe-royal-isfahan,"[600, 1380]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.6562554, 51.6687975]",32.6562554,51.6687975,4.0,3,"{'1': 0, '2': 0, '3': 0, '4': 3, '5': 0}",60,600,1380
617431951f8ce842279e5ac4,کافه گالری میراث,miras-cafe-galleryin-isfahan,"[540, 1260]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.6575971, 51.6785027]",32.6575971,51.6785027,4.0,2,"{'1': 0, '2': 0, '3': 1, '4': 0, '5': 1}",60,540,1260
6174364e8ccaeb9e616022d6,کافه ماهونی,mahooni-cafe-shiraz,"[480, 1380]",6140a4bd2dc2260e43ffa307,shiraz-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[29.6289559, 52.5572158]",29.6289559,52.5572158,3.727272727272727,11,"{'1': 2, '2': 0, '3': 1, '4': 4, '5': 4}",60,480,1380
617437cb1f8ce842279e5ac5,کافه رستوران عتیق,atigh-cafe-restaurant-shiraz,"[750, 1350]",6140a4bd2dc2260e43ffa307,shiraz-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[29.6212122, 52.5393135]",29.6212122,52.5393135,3.5714285714285716,7,"{'1': 1, '2': 1, '3': 1, '4': 1, '5': 3}",60,750,1350
617438f81f8ce842279e5ac6,کافه شهرزاد,shahrzad-cafe-shiraz,"[480, 1380]",6140a4bd2dc2260e43ffa307,shiraz-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[29.6344231, 52.4934623]",29.6344231,52.4934623,4.0,7,"{'1': 0, '2': 0, '3': 2, '4': 3, '5': 2}",60,480,1380
61743dbc3f2b3464e0e5f1ca,کافه آنی,ani-cafee-shop-in-isfahan,"[480, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.63582, 51.6554176]",32.63582,51.6554176,4.333333333333333,3,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 1}",60,480,1500
61743e483f2b3464e0e5f1cb,کافه مس و قالی,messo-qali-cafee-shop-in-isfahan,"[540, 1425]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.6589696, 51.6757284]",32.6589696,51.6757284,2.5,6,"{'1': 3, '2': 0, '3': 1, '4': 1, '5': 1}",60,540,1425
61743f253f2b3464e0e5f1cc,کافه قاصدک,ghasedak-cafee-shop-in-isfahan,"[540, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.6549468, 51.6749832]",32.6549468,51.6749832,4.5,2,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 1}",60,540,1500
617441401f8ce842279e5ac7,کافه ساباط,sabat-cafee-shop-in-isfahan,"[480, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.6122351, 51.6710908]",32.6122351,51.6710908,4.5,2,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 1}",60,480,1500
6174420c3f2b3464e0e5f1cd,کافی شاپ بلومینگ,blooming-coffee-shop-in-isfahan,"[480, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.7107111, 51.6455488]",32.7107111,51.6455488,3.6666666666666665,3,"{'1': 0, '2': 0, '3': 2, '4': 0, '5': 1}",60,480,1500
617443023f2b3464e0e5f1ce,کافه رادیو,radio-cafee-shop-in-isfahan,"[480, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.655131, 51.6672238]",32.655131,51.6672238,4.0,5,"{'1': 0, '2': 0, '3': 2, '4': 1, '5': 2}",60,480,1500
617443cd8ccaeb9e616022d7,کافه کوک,cook-cofee-shop-in-isfahan,"[420, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.6330896, 51.6925619]",32.6330896,51.6925619,4.666666666666667,3,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 2}",60,420,1500
617446683f2b3464e0e5f1cf,کافه گالری خواجو,khajoo-cafeeshop-in-isfahan,"[600, 1620]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.636251, 51.683741]",32.636251,51.683741,4.0,2,"{'1': 0, '2': 0, '3': 1, '4': 0, '5': 1}",60,600,1620
617446f81f8ce842279e5ac8,کافه کاغذ,kaghaz-cafee-shop-in-isfahan,"[540, 1380]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.6261743, 51.66457]",32.6261743,51.66457,4.5,2,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 1}",60,540,1380
61764e8e8ccaeb9e616022d8,پارک مینیاتور,miniature-park-of-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0656299, 46.3347212]",38.0656299,46.3347212,4.0,6,"{'1': 1, '2': 0, '3': 0, '4': 2, '5': 3}",120,0,0
61764f5e8ccaeb9e616022d9,تالاب قوری گل,gori-gol-lake-of-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae90,جاذبه‌ی طبیعی,natural_attractions,"[37.9168622, 46.6999563]",37.9168622,46.6999563,4.714285714285714,7,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 5}",120,0,0
61764fe78ccaeb9e616022da,پارک کوهستانی عون بن علی (عینالی),eynali-mountainous-park-of-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.1000913, 46.3337916]",38.1000913,46.3337916,4.6923076923076925,13,"{'1': 0, '2': 0, '3': 1, '4': 2, '5': 10}",120,0,0
617650ad3f2b3464e0e5f1d0,پارک بزرگ,tabriz-grand-park,"[480, 1380]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.1115601, 46.2346352]",38.1115601,46.2346352,4.6,5,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 3}",120,480,1380
617651ec3f2b3464e0e5f1d1,پارک باغلارباغی,baghlar-baghi-amusement-park-of-tabriz,"[420, 1620]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0625171, 46.3463688]",38.0625171,46.3463688,4.375,8,"{'1': 0, '2': 0, '3': 0, '4': 5, '5': 3}",120,420,1620
617653528ccaeb9e616022db,پیست اسکی سهند,sahand-ski-resort-tabriz,"[480, 900]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[37.754558, 46.5157908]",37.754558,46.5157908,4.666666666666667,6,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 4}",120,480,900
617654111f8ce842279e5ac9,موزیکال پارک ولیعصر,valiasr-musical-park-of-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0603731, 46.3475478]",38.0603731,46.3475478,4.888888888888889,9,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 8}",120,0,0
617654e28ccaeb9e616022dc,پارک جنگلی باغمیشه,baghmisheh-forest-park-of-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae90,جاذبه‌ی طبیعی,natural_attractions,"[38.073356, 46.3662542]",38.073356,46.3662542,4.2,5,"{'1': 0, '2': 1, '3': 0, '4': 1, '5': 3}",120,0,0
617655ff3f2b3464e0e5f1d2,شربت خانه بهار نارنج,bahar-narenj-cafe-of-isfahan,"[480, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.6346703, 51.6546373]",32.6346703,51.6546373,4.0,2,"{'1': 0, '2': 0, '3': 1, '4': 0, '5': 1}",60,480,1500
617656d43f2b3464e0e5f1d3,کافه کاف,kaf-cafe-in-isfahan,"[510, 1410]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.6455358, 51.6454121]",32.6455358,51.6454121,5.0,3,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 3}",60,510,1410
61765a201f8ce842279e5aca,کافه دالون,cafe-daloon-in-isfahan,"[480, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.635033, 51.6550877]",32.635033,51.6550877,4.666666666666667,3,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 2}",60,480,1500
61765b108ccaeb9e616022dd,کافه ماورا,mavara-cafee-shop-in-isfahan,"[480, 1500]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.632526, 51.6509958]",32.632526,51.6509958,4.0,2,"{'1': 0, '2': 0, '3': 1, '4': 0, '5': 1}",60,480,1500
61765b733f2b3464e0e5f1d4,کافه دانوب,danube-cafee-shop-in-isfahan,"[510, 1380]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[32.645426, 51.645313]",32.645426,51.645313,4.5,4,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 2}",60,510,1380
617665ed3f2b3464e0e5f1d5,کویر قوم تپه,goom-tapa-desert-near-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae90,جاذبه‌ی طبیعی,natural_attractions,"[38.226273, 46.0147403]",38.226273,46.0147403,4.461538461538462,13,"{'1': 1, '2': 0, '3': 1, '4': 1, '5': 10}",120,0,0
617666af3f2b3464e0e5f1d6,دشت,dasht-of-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae90,جاذبه‌ی طبیعی,natural_attractions,"[38.128847, 46.8015577]",38.128847,46.8015577,3.3333333333333335,6,"{'1': 0, '2': 2, '3': 1, '4': 2, '5': 1}",120,0,0
6176682e1f8ce842279e5acb,کوه های آلاداغ لار,aladagh-lar-mountains-in-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae90,جاذبه‌ی طبیعی,natural_attractions,"[36.6830553, 48.5086773]",36.6830553,48.5086773,4.588235294117647,17,"{'1': 1, '2': 0, '3': 0, '4': 3, '5': 13}",120,0,0
617668cd1f8ce842279e5acc,قلعه بابک,babak-fort,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae90,جاذبه‌ی طبیعی,natural_attractions,"[38.836683, 46.9815122]",38.836683,46.9815122,4.833333333333333,12,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 10}",120,0,0
617669611f8ce842279e5acd,پل منصور,mansoor-bridge-in-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0779281, 46.3077188]",38.0779281,46.3077188,4.333333333333333,6,"{'1': 0, '2': 0, '3': 1, '4': 2, '5': 3}",120,0,0
61768cfd1f8ce842279e5ace,خانه کلکته چی,kalkatehchi-house-in-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0813884, 46.2866072]",38.0813884,46.2866072,4.166666666666667,6,"{'1': 0, '2': 0, '3': 2, '4': 1, '5': 3}",120,0,0
61768ddc8ccaeb9e616022de,پل بیلانکوه,bilankoh-bridge-in-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0747262, 46.3284698]",38.0747262,46.3284698,4.166666666666667,6,"{'1': 0, '2': 0, '3': 2, '4': 1, '5': 3}",120,0,0
61768e668ccaeb9e616022df,دانشسرای عالی,danshsara-ye-aali-in-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0778781, 46.3003102]",38.0778781,46.3003102,5.0,4,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 4}",120,0,0
617692db1f8ce842279e5acf,آرامگاه امام زاده سیدحمزه,seyyed-hamzeh-mosquein-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0840721, 46.3024732]",38.0840721,46.3024732,4.833333333333333,6,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 5}",120,0,0
617693481f8ce842279e5ad0,پارک جنگلی عباس میرزا,abbas mirza park,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae90,جاذبه‌ی طبیعی,natural_attractions,"[38.0106264, 46.3409835]",38.0106264,46.3409835,4.333333333333333,6,"{'1': 0, '2': 0, '3': 1, '4': 2, '5': 3}",120,0,0
6176942e3f2b3464e0e5f1d7,کافه بستنی نیتروژنی,nitrogen_coffee-shop-in-tabriz,"[660, 1500]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae84,خورد و خوراک,food,"[38.0372585, 46.3636092]",38.0372585,46.3636092,5.0,2,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",60,660,1500
6176958f3f2b3464e0e5f1d8,موزه استانداری,ostandari-museum-in-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0785932, 46.2998737]",38.0785932,46.2998737,4.6,5,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 3}",120,0,0
617696bf8ccaeb9e616022e0,موزه خودروهای کلاسیک,classic-cars-museum-in-tabriz,"[960, 1260]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0239001, 46.4584152]",38.0239001,46.4584152,4.666666666666667,6,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 4}",120,960,1260
6176976a3f2b3464e0e5f1d9,موزه شهرداری,shahrdari-palace-of-tabriz,"[480, 1080]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0737023, 46.2958097]",38.0737023,46.2958097,4.666666666666667,12,"{'1': 0, '2': 0, '3': 0, '4': 4, '5': 8}",120,480,1080
6176985c3f2b3464e0e5f1da,موزه کفش,kafsh-museum-in-tabriz,"[510, 1110]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0739144, 46.2956381]",38.0739144,46.2956381,4.7272727272727275,11,"{'1': 0, '2': 0, '3': 0, '4': 3, '5': 8}",120,510,1110
617699878ccaeb9e616022e1,موزه کاریکاتور,cartoon-museum-of-tabriz,"[600, 840]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0777933, 46.2805601]",38.0777933,46.2805601,4.8,5,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 4}",120,600,840
6176a0c91f8ce842279e5ad1,موزه استاد بهتونی,ostad-bohtuni-museum-in-tabriz,"[540, 870]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0845561, 46.3040728]",38.0845561,46.3040728,4.666666666666667,6,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 4}",120,540,870
6176a1a43f2b3464e0e5f1db,موزه آذربایجان,museum-of-azarbaijan-in-tabriz,"[540, 1140]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae8f,جاذبه‌های گردشگری,urban_attractions,"[38.0733441, 46.2999798]",38.0733441,46.2999798,4.888888888888889,9,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 8}",120,540,1140
6176a31b8ccaeb9e616022e2,آبشار اسکندر,eskandar-waterfall-in-tabriz,"[0, 0]",6140a4862dc2260e43ffa306,tabriz-city,612b815e2d28e7b40b49ae90,جاذبه‌ی طبیعی,natural_attractions,"[38.066196, 46.4826543]",38.066196,46.4826543,4.428571428571429,7,"{'1': 0, '2': 0, '3': 1, '4': 2, '5': 4}",120,0,0
